time,velocity,altitude
418.333,3577.777,228
418.366,3578.055,228
418.4,3578.611,228
418.433,3578.888,228
418.466,3579.444,228
418.5,3580,228
418.533,3580.555,228
418.566,3580.833,228
418.6,3581.388,228
418.633,3581.666,228
418.666,3581.944,228
418.7,3582.5,228
418.733,3582.777,228
418.766,3583.611,228
418.8,3583.888,228
418.833,3584.444,228
418.866,3584.722,228
418.9,3585.277,228
418.933,3585.555,228
418.966,3586.111,228
419,3586.388,228
419.033,3586.666,228
419.066,3587.5,228
419.1,3587.777,228
419.133,3588.333,228
419.166,3588.611,228
419.2,3589.166,228
419.233,3589.444,228
419.266,3590,228
419.3,3590.277,228
419.333,3590.555,228
419.366,3591.388,228
419.4,3591.666,228
419.433,3592.222,228
419.466,3592.5,228
419.5,3593.055,228
419.533,3593.333,228
419.6,3594.166,228
419.633,3594.444,228
419.666,3595.277,228
419.7,3595.555,228
419.733,3596.111,228
419.766,3596.666,228
419.8,3596.944,228
419.833,3597.222,228
419.866,3597.777,228
419.9,3598.055,228
419.933,3598.611,228
419.966,3599.166,228
420,3599.722,228
420.033,3600,228
420.066,3600.555,228
420.1,3600.833,228
420.133,3601.388,228
420.166,3601.666,228
420.2,3601.944,228
420.233,3602.5,228
420.266,3603.055,228
420.3,3603.611,228
420.333,3603.888,228
420.366,3604.444,228
420.4,3604.722,228
420.433,3605.277,228
420.466,3605.555,228
420.5,3606.111,228
420.533,3606.388,228
420.566,3606.944,228
420.6,3607.5,228
420.633,3607.777,228
420.666,3608.333,228
420.7,3608.611,228
420.733,3609.166,228
420.766,3609.444,228
420.8,3610,228
420.833,3610.277,228
420.866,3610.833,228
420.9,3611.111,228
420.933,3611.666,228
420.966,3611.944,228
421,3612.5,228
421.033,3612.777,228
421.066,3613.055,228
421.1,3613.333,228
421.133,3613.611,228
421.166,3614.444,228
421.2,3615,228
421.233,3615.277,228
421.266,3615.833,228
421.3,3616.111,228
421.333,3616.666,228
421.366,3616.944,228
421.4,3617.5,228
421.433,3617.777,228
421.466,3618.611,228
421.5,3618.888,228
421.533,3619.444,228
421.566,3619.722,228
421.6,3620.277,228
421.633,3620.833,228
421.666,3621.111,228
421.7,3621.388,228
421.733,3621.944,228
421.766,3622.5,228
421.8,3623.055,228
421.833,3623.333,228
421.866,3623.888,228
421.9,3624.444,228
421.933,3624.722,228
421.966,3625.277,228
422,3625.555,228
422.033,3625.833,228
422.066,3626.666,228
422.1,3626.944,228
422.133,3627.5,228
422.166,3627.777,228
422.2,3628.333,228
422.233,3628.888,228
422.266,3629.166,228
422.3,3629.444,228
422.333,3630,228
422.366,3630.555,228
422.4,3630.833,228
422.433,3631.388,228
422.466,3631.666,228
422.5,3631.944,228
422.533,3632.5,228
422.566,3632.777,228
422.6,3633.055,229
422.633,3633.333,229
422.666,3634.166,229
422.7,3634.444,229
422.733,3635,229
422.766,3635.555,229
422.8,3635.833,229
422.833,3636.388,229
422.866,3636.666,229
422.9,3637.222,229
422.933,3637.5,229
423,3638.611,229
423.033,3639.166,229
423.1,3640,229
423.166,3640.833,229
423.2,3641.388,229
423.233,3641.666,229
423.266,3642.222,229
423.3,3642.777,229
423.333,3643.055,229
423.366,3643.611,229
423.4,3643.888,229
423.433,3644.166,229
423.466,3644.722,229
423.5,3645,229
423.533,3645.277,229
423.566,3645.833,229
423.6,3646.388,229
423.633,3646.944,229
423.666,3647.5,229
423.7,3647.777,229
423.733,3648.333,229
423.766,3648.611,229
423.8,3649.166,229
423.833,3649.444,229
423.866,3650,229
423.9,3650.555,229
423.933,3650.833,229
423.966,3651.388,229
424,3651.666,229
424.033,3652.222,229
424.066,3652.5,229
424.1,3652.777,229
424.133,3653.055,229
424.166,3653.888,229
424.2,3654.444,229
424.233,3654.722,229
424.266,3655.277,229
424.3,3655.833,229
424.333,3656.111,229
424.366,3656.666,229
424.4,3656.944,229
424.433,3657.5,229
424.466,3658.055,229
424.5,3658.333,229
424.533,3658.888,229
424.566,3659.166,229
424.6,3659.722,229
424.633,3660,229
424.666,3660.277,229
424.7,3660.833,229
424.733,3661.111,229
424.766,3661.666,229
424.8,3662.222,229
424.833,3662.777,229
424.866,3663.333,229
424.9,3663.611,229
424.933,3664.166,229
424.966,3664.444,229
425,3665,229
425.033,3665.277,229
425.066,3666.111,229
425.1,3666.666,229
425.133,3666.944,229
425.166,3667.5,229
425.2,3668.055,229
425.233,3668.333,229
425.266,3668.888,229
425.3,3669.166,229
425.333,3669.722,229
425.366,3670.277,229
425.4,3670.833,229
425.433,3671.111,229
425.466,3671.666,229
425.5,3672.222,229
425.533,3672.5,229
425.566,3673.055,229
425.6,3673.333,229
425.633,3673.888,229
425.666,3674.444,229
425.7,3675,229
425.733,3675.277,229
425.766,3675.833,229
425.8,3676.111,229
425.833,3676.666,229
425.866,3676.944,229
425.9,3677.5,229
425.933,3677.777,229
425.966,3678.611,229
426,3678.888,229
426.033,3679.166,229
426.066,3679.722,229
426.1,3680,229
426.133,3680.555,229
426.166,3680.833,229
426.2,3681.111,229
426.233,3681.388,229
426.266,3682.222,229
426.3,3682.5,229
426.333,3683.055,229
426.366,3683.611,229
426.4,3683.888,229
426.433,3684.444,229
426.466,3685,229
426.5,3685.277,229
426.533,3685.833,229
426.6,3686.944,229
426.633,3687.222,229
426.666,3687.777,229
426.7,3688.333,229
426.733,3688.611,229
426.8,3689.444,229
426.833,3690,229
426.866,3690.555,229
426.9,3691.111,229
426.933,3691.388,229
426.966,3691.944,229
427,3692.5,229
427.033,3692.777,229
427.066,3693.333,229
427.1,3693.611,229
427.133,3694.166,229
427.166,3694.722,229
427.2,3695.277,229
427.233,3695.555,229
427.266,3696.111,229
427.3,3696.666,229
427.333,3696.944,229
427.4,3697.777,229
427.433,3698.055,229
427.466,3698.888,229
427.5,3699.444,229
427.533,3699.722,229
427.6,3700.555,229
427.633,3701.111,229
427.666,3701.388,229
427.7,3701.944,229
427.733,3702.222,229
427.8,3703.333,229
427.833,3703.888,229
427.866,3704.444,229
427.9,3704.722,229
427.933,3705.277,229
427.966,3705.555,229
428,3706.111,229
428.033,3706.388,229
428.066,3706.944,229
428.1,3707.5,229
428.133,3708.055,229
428.166,3708.333,229
428.2,3708.888,229
428.233,3709.166,229
428.266,3709.722,229
428.3,3710,229
428.333,3710.555,229
428.366,3711.111,229
428.4,3711.388,229
428.433,3711.944,229
428.466,3712.222,229
428.5,3712.777,229
428.533,3713.055,229
428.566,3713.333,229
428.6,3713.611,229
428.633,3714.166,229
428.666,3714.722,229
428.7,3715.277,229
428.733,3715.833,229
428.766,3716.111,229
428.8,3716.666,229
428.833,3716.944,229
428.866,3717.5,229
428.9,3717.777,229
428.933,3718.333,229
428.966,3718.888,229
429,3719.444,229
429.033,3719.722,229
429.066,3720.277,229
429.1,3720.555,229
429.133,3720.833,229
429.166,3721.388,229
429.233,3721.944,229
429.266,3722.777,229
429.3,3723.055,229
429.333,3723.611,229
429.366,3723.888,229
429.433,3724.722,229
429.466,3725.277,229
429.5,3725.555,229
429.533,3725.833,229
429.566,3726.666,229
429.6,3727.222,229
429.633,3727.5,229
429.666,3728.055,229
429.7,3728.611,229
429.733,3728.888,229
429.766,3729.444,229
429.8,3730,229
429.833,3730.277,229
429.866,3730.833,229
429.9,3731.388,229
429.933,3731.944,229
429.966,3732.222,229
430,3732.777,229
430.033,3733.055,229
430.066,3733.333,229
430.1,3733.888,229
430.133,3734.166,229
430.166,3734.722,229
430.2,3735.277,229
430.233,3735.555,229
430.266,3736.111,229
430.3,3736.666,229
430.333,3736.944,229
430.366,3737.222,229
430.4,3737.777,229
430.433,3738.055,229
430.466,3738.888,229
430.5,3739.444,229
430.533,3739.722,229
430.566,3740.277,229
430.6,3740.833,229
430.633,3741.388,229
430.666,3741.666,229
430.7,3742.222,229
430.733,3742.5,229
430.766,3743.333,229
430.8,3743.611,229
430.833,3744.166,229
430.866,3744.444,229
430.9,3745,229
430.933,3745.277,229
430.966,3745.833,229
431,3746.111,229
431.033,3746.388,229
431.066,3747.222,229
431.1,3747.5,229
431.133,3748.055,229
431.166,3748.611,229
431.2,3748.888,229
431.233,3749.444,229
431.266,3749.722,229
431.3,3750,229
431.333,3750.555,229
431.366,3751.111,229
431.4,3751.666,229
431.433,3751.944,229
431.466,3752.5,229
431.5,3753.055,229
431.533,3753.333,229
431.566,3753.888,229
431.6,3754.166,229
431.633,3754.444,229
431.666,3755.277,229
431.7,3755.833,229
431.733,3756.388,229
431.766,3756.666,229
431.8,3757.222,229
431.833,3757.777,229
431.866,3758.333,229
431.9,3758.611,229
431.933,3759.166,229
431.966,3759.722,229
432,3760.277,229
432.033,3760.555,229
432.066,3761.111,229
432.1,3761.388,229
432.133,3761.944,229
432.166,3762.222,229
432.2,3762.777,229
432.233,3763.055,229
432.266,3763.888,229
432.3,3764.166,229
432.333,3764.722,229
432.366,3765.277,229
432.4,3765.833,229
432.433,3766.388,229
432.466,3766.666,229
432.5,3767.222,229
432.533,3767.5,229
432.566,3768.333,229
432.6,3768.611,229
432.633,3769.166,229
432.666,3769.444,229
432.7,3770,229
432.733,3770.277,229
432.766,3770.833,229
432.8,3771.111,229
432.833,3771.388,229
432.866,3772.222,229
432.9,3772.777,229
432.933,3773.333,229
432.966,3773.611,229
433,3774.166,229
433.033,3774.722,229
433.066,3775.277,229
433.1,3775.555,229
433.133,3776.111,229
433.166,3776.666,229
433.2,3777.222,229
433.233,3777.5,229
433.266,3778.055,229
433.3,3778.333,229
433.333,3778.888,229
433.366,3779.166,229
433.4,3779.444,229
433.433,3780,229
433.466,3780.555,229
433.5,3781.111,229
433.533,3781.666,229
433.566,3782.222,229
433.6,3782.5,229
433.633,3783.055,229
433.666,3783.611,229
433.7,3783.888,229
433.733,3784.444,229
433.766,3785,229
433.8,3785.555,229
433.833,3785.833,229
433.866,3786.388,229
433.9,3786.666,229
433.933,3787.222,229
433.966,3787.5,229
434,3788.055,229
434.033,3788.333,229
434.066,3788.888,229
434.1,3789.444,229
434.133,3790,230
434.166,3790.277,230
434.2,3790.833,230
434.233,3791.111,230
434.266,3791.666,230
434.3,3791.944,230
434.333,3792.222,230
434.366,3793.055,230
434.4,3793.611,230
434.433,3794.166,230
434.466,3794.722,230
434.5,3795,230
434.533,3795.555,230
434.566,3796.111,230
434.6,3796.388,230
434.633,3796.388,230
434.666,3796.944,230
434.7,3798.055,230
434.733,3798.055,230
434.766,3798.611,230
434.8,3799.722,230
434.833,3799.722,230
434.866,3800,230
434.9,3800.833,230
434.933,3800.833,230
434.966,3801.388,230
435,3801.388,230
435.033,3802.5,230
435.066,3803.333,230
435.1,3803.333,230
435.133,3803.611,230
435.166,3804.444,230
435.2,3804.444,230
435.233,3805,230
435.266,3805.833,230
435.3,3805.833,230
435.333,3806.388,230
435.366,3806.388,230
435.4,3807.222,230
435.433,3807.777,230
435.466,3807.777,230
435.5,3808.333,230
435.533,3808.888,230
435.566,3808.888,230
435.6,3810,230
435.633,3810.555,230
435.666,3811.111,230
435.7,3811.666,230
435.733,3812.222,230
435.766,3812.777,230
435.8,3813.333,230
435.833,3813.888,230
435.866,3814.444,230
435.9,3815,230
435.933,3815.555,230
435.966,3816.111,230
436,3816.388,230
436.033,3816.944,230
436.066,3817.5,230
436.1,3817.777,230
436.133,3818.333,230
436.166,3818.611,230
436.2,3819.166,230
436.233,3819.722,230
436.266,3820,230
436.3,3820.555,230
436.333,3820.833,230
436.366,3821.388,230
436.4,3821.666,230
436.433,3821.944,230
436.466,3822.5,230
436.5,3823.055,230
436.533,3823.611,230
436.566,3824.166,230
436.6,3824.722,230
436.633,3825,230
436.666,3825.555,230
436.7,3826.111,230
436.733,3826.388,230
436.766,3826.944,230
436.8,3827.5,230
436.833,3828.055,230
436.866,3828.333,230
436.966,3829.722,230
437,3830,230
437.033,3830.277,230
437.066,3830.833,230
437.133,3831.944,230
437.166,3832.222,230
437.2,3832.777,230
437.233,3833.055,230
437.266,3833.611,230
437.3,3833.888,230
437.333,3834.444,230
437.366,3834.722,230
437.4,3835.555,230
437.433,3835.833,230
437.466,3836.388,230
437.5,3836.666,230
437.533,3837.222,230
437.566,3837.777,230
437.6,3838.055,230
437.633,3838.611,230
437.666,3838.888,230
437.7,3839.722,230
437.733,3840.277,230
437.766,3840.555,230
437.8,3841.111,230
437.833,3841.666,230
437.866,3842.222,230
437.9,3842.777,230
437.933,3843.055,230
437.966,3843.611,230
438,3844.444,230
438.033,3844.722,230
438.066,3845.277,230
438.1,3845.833,230
438.133,3846.388,230
438.166,3846.944,230
438.2,3847.222,230
438.233,3847.777,230
438.266,3848.055,230
438.3,3848.888,230
438.333,3849.166,230
438.366,3849.722,230
438.4,3850.277,230
438.433,3850.555,230
438.466,3851.111,230
438.5,3851.388,230
438.533,3851.666,230
438.566,3852.222,230
438.6,3852.5,230
438.633,3852.777,230
438.666,3853.055,230
438.7,3853.333,230
438.733,3853.611,230
438.766,3853.888,230
438.8,3854.166,230
438.833,3854.444,230
438.866,3854.722,230
438.9,3855.277,230
438.933,3856.111,230
438.966,3856.666,230
439,3857.222,230
439.033,3857.777,230
439.066,3858.333,230
439.1,3858.888,230
439.133,3859.444,230
439.166,3859.722,230
439.2,3860.555,230
439.233,3861.111,230
439.266,3861.666,230
439.3,3862.222,230
439.333,3862.777,230
439.366,3863.333,230
439.4,3863.888,230
439.433,3864.444,230
439.466,3864.722,230
439.5,3865.555,230
439.533,3866.111,230
439.566,3866.388,230
439.6,3866.944,230
439.633,3867.222,230
439.666,3867.777,230
439.7,3868.055,230
439.733,3868.611,230
439.766,3868.888,230
439.8,3869.722,230
439.833,3870.277,230
439.866,3870.555,230
439.9,3871.111,230
439.933,3871.666,230
439.966,3871.944,230
440,3872.5,230
440.033,3872.777,230
440.066,3873.333,230
440.1,3873.888,230
440.133,3874.444,230
440.166,3875,230
440.2,3875.555,230
440.233,3876.111,230
440.266,3876.666,230
440.3,3877.222,230
440.333,3877.5,230
440.366,3878.055,230
440.4,3878.888,230
440.433,3879.166,230
440.466,3879.722,230
440.5,3880.277,230
440.533,3880.833,230
440.566,3881.388,230
440.6,3881.666,230
440.633,3882.222,230
440.666,3882.777,230
440.7,3883.333,230
440.733,3883.888,230
440.766,3884.444,230
440.8,3885,230
440.833,3885.277,230
440.866,3885.833,230
440.9,3886.388,230
440.933,3886.666,230
440.966,3887.222,230
441,3888.055,230
441.066,3888.888,230
441.1,3889.444,230
441.133,3890,230
441.166,3890.277,230
441.2,3890.833,230
441.233,3891.111,230
441.266,3891.666,230
441.3,3892.222,230
441.333,3892.777,230
441.366,3893.055,230
441.4,3893.611,230
441.433,3893.888,230
441.466,3894.444,230
441.5,3894.722,230
441.533,3895.277,230
441.566,3895.555,230
441.6,3896.388,230
441.633,3896.944,230
441.666,3897.222,230
441.7,3897.777,230
441.733,3898.333,230
441.766,3898.888,230
441.8,3899.166,230
441.833,3899.722,230
441.866,3900,230
441.9,3900.833,230
441.933,3901.388,230
441.966,3901.666,230
442,3902.222,230
442.033,3902.5,230
442.066,3903.055,230
442.1,3903.333,230
442.133,3903.888,230
442.166,3904.166,230
442.2,3905,230
442.233,3905.277,230
442.266,3905.833,230
442.3,3906.388,230
442.333,3906.944,230
442.366,3907.5,230
442.4,3907.777,230
442.433,3908.333,230
442.466,3908.888,230
442.5,3909.444,230
442.533,3910,230
442.566,3910.277,230
442.6,3910.833,230
442.633,3911.111,230
442.666,3911.666,230
442.7,3911.944,230
442.733,3912.5,230
442.766,3912.777,230
442.8,3913.611,230
442.833,3913.888,230
442.866,3914.444,230
442.9,3915,230
442.933,3915.277,230
442.966,3915.833,230
443,3916.111,230
443.033,3916.666,230
443.066,3916.944,230
443.1,3917.777,230
443.133,3918.333,230
443.166,3918.888,230
443.2,3919.444,230
443.233,3920,230
443.266,3920.277,230
443.3,3920.833,230
443.333,3921.388,230
443.366,3921.666,230
443.4,3922.5,230
443.433,3923.055,230
443.466,3923.333,230
443.5,3923.888,230
443.533,3924.166,230
443.566,3924.722,230
443.633,3925.555,230
443.666,3925.833,230
443.7,3926.666,230
443.733,3927.222,230
443.766,3927.5,230
443.8,3928.055,230
443.833,3928.611,230
443.866,3928.888,230
443.9,3929.444,230
443.933,3929.722,230
443.966,3930.277,230
444,3930.833,230
444.033,3931.388,230
444.066,3931.944,230
444.1,3932.5,230
444.133,3933.055,230
444.166,3933.611,230
444.2,3934.166,230
444.233,3934.444,230
444.266,3935,230
444.3,3935.833,230
444.333,3936.388,230
444.366,3936.944,230
444.4,3937.5,230
444.433,3937.777,230
444.466,3938.333,230
444.5,3938.888,230
444.533,3939.166,230
444.566,3939.722,230
444.6,3940.555,230
444.633,3941.111,230
444.666,3941.666,230
444.7,3941.944,230
444.733,3942.5,230
444.766,3943.055,230
444.8,3943.333,230
444.833,3943.888,230
444.866,3944.444,230
444.9,3945,230
444.933,3945.555,230
444.966,3946.111,230
445,3946.666,230
445.033,3947.222,230
445.066,3947.5,230
445.1,3948.055,230
445.133,3948.333,230
445.166,3948.888,230
445.2,3949.722,230
445.233,3950.277,230
445.266,3950.555,230
445.3,3951.111,230
445.333,3951.666,230
445.366,3952.222,230
445.4,3952.5,230
445.433,3953.055,230
445.466,3953.333,230
445.5,3954.166,230
445.533,3954.722,230
445.566,3955.277,230
445.6,3955.555,230
445.633,3956.111,230
445.666,3956.666,230
445.7,3956.944,230
445.733,3957.5,230
445.766,3958.055,230
445.8,3958.611,230
445.833,3959.166,230
445.866,3959.722,230
445.9,3960.277,230
445.933,3960.555,230
445.966,3961.111,230
446,3961.666,230
446.033,3961.944,230
446.066,3962.5,230
446.1,3963.055,230
446.133,3963.611,230
446.2,3964.722,230
446.233,3965,230
446.266,3965.555,230
446.3,3966.111,230
446.333,3966.388,230
446.366,3966.944,230
446.4,3967.777,230
446.433,3968.055,230
446.466,3968.611,230
446.5,3969.166,230
446.533,3969.722,230
446.566,3970,230
446.6,3970.555,230
446.633,3971.111,230
446.666,3971.388,230
446.7,3972.222,230
446.733,3972.777,230
446.766,3973.055,230
446.8,3973.611,230
446.833,3974.166,230
446.866,3974.722,230
446.9,3975,230
446.933,3975.555,230
447.033,3977.222,230
447.066,3977.777,230
447.1,3978.055,230
447.133,3978.611,230
447.166,3979.166,230
447.233,3980,230
447.266,3980.555,230
447.3,3981.111,230
447.333,3981.666,230
447.4,3982.777,230
447.433,3983.055,230
447.466,3983.611,230
447.5,3984.166,230
447.533,3984.444,230
447.566,3985,230
447.6,3985.555,230
447.633,3986.111,230
447.666,3986.666,230
447.7,3987.222,230
447.733,3987.777,230
447.766,3988.055,230
447.8,3988.611,230
447.833,3988.888,230
447.866,3989.444,230
447.9,3990.277,230
447.933,3990.555,230
447.966,3991.111,230
448,3991.666,230
448.033,3992.222,230
448.066,3992.5,230
448.1,3993.055,230
448.133,3993.611,230
448.166,3993.888,230
448.2,3994.722,230
448.233,3995.277,230
448.266,3995.833,230
448.3,3996.111,230
448.333,3996.666,230
448.366,3997.222,230
448.4,3997.5,230
448.433,3998.055,230
448.466,3998.611,230
448.5,3999.166,230
448.533,3999.722,230
448.566,4000,230
448.6,4000.555,230
448.633,4000.833,230
448.666,4001.388,230
448.7,4001.666,230
448.733,4002.222,230
448.766,4002.5,230
448.8,4003.333,230
448.833,4003.611,230
448.866,4004.166,230
448.9,4004.722,230
448.933,4005.277,230
448.966,4005.833,230
449,4006.388,230
449.033,4006.666,230
449.066,4007.222,230
449.1,4008.055,230
449.133,4008.611,230
449.166,4008.888,230
449.2,4009.444,230
449.233,4010,230
449.266,4010.555,230
449.3,4010.833,230
449.333,4011.388,230
449.366,4011.944,230
449.4,4012.5,230
449.433,4013.055,230
449.466,4013.333,230
449.5,4013.888,230
449.533,4014.444,230
449.566,4014.722,230
449.6,4015.277,230
449.633,4015.555,230
449.666,4015.833,230
449.7,4016.666,230
449.733,4017.222,230
449.766,4017.777,230
449.8,4018.333,230
449.833,4018.888,230
449.866,4019.444,230
449.9,4019.722,230
449.933,4020.277,230
449.966,4020.833,230
450,4021.388,230
450.033,4021.944,230
450.066,4022.5,230
450.1,4022.777,230
450.133,4023.333,230
450.166,4023.611,230
450.2,4024.166,230
450.233,4024.444,230
450.266,4025,230
450.3,4025.833,230
450.333,4026.111,230
450.366,4026.666,230
450.4,4027.222,230
450.433,4027.777,230
450.466,4028.333,230
450.5,4028.888,230
450.533,4029.444,230
450.566,4029.722,230
450.6,4030.555,230
450.633,4031.111,230
450.666,4031.666,230
450.7,4032.222,230
450.733,4032.777,230
450.766,4033.055,230
450.8,4033.611,230
450.833,4034.166,230
450.866,4034.444,230
450.9,4035.277,230
450.933,4035.833,230
450.966,4036.111,230
451,4036.666,230
451.033,4037.222,230
451.066,4037.5,230
451.1,4038.055,230
451.133,4038.333,230
451.166,4038.611,230
451.2,4039.444,230
451.233,4040,230
451.266,4040.277,230
451.3,4040.833,230
451.333,4041.388,230
451.366,4041.666,230
451.4,4042.222,230
451.433,4042.5,230
451.466,4043.055,230
451.5,4043.888,230
451.533,4044.444,230
451.566,4045,230
451.6,4045.555,230
451.633,4046.111,230
451.666,4046.666,230
451.7,4046.944,230
451.733,4047.5,230
451.766,4048.055,230
451.8,4048.888,230
451.833,4049.444,230
451.866,4050,230
451.9,4050.555,230
451.933,4050.833,230
451.966,4051.388,230
452,4051.944,230
452.033,4052.5,230
452.066,4052.777,230
452.1,4053.611,230
452.133,4054.166,230
452.166,4054.444,230
452.2,4055,230
452.233,4055.555,230
452.266,4055.833,230
452.3,4056.388,230
452.333,4056.666,230
452.366,4057.222,230
452.4,4057.777,230
452.433,4058.333,230
452.466,4058.888,230
452.5,4059.166,230
452.533,4059.722,230
452.566,4060.277,230
452.6,4060.555,230
452.633,4061.111,230
452.666,4061.388,230
452.7,4062.222,230
452.733,4062.777,230
452.766,4063.333,230
452.8,4063.888,230
452.833,4064.444,230
452.866,4065,230
452.9,4065.555,230
452.933,4066.111,230
452.966,4066.388,230
453,4067.222,230
453.033,4067.777,230
453.066,4068.055,230
453.1,4068.611,230
453.133,4069.166,230
453.166,4069.444,230
453.2,4070,230
453.233,4070.277,230
453.266,4070.833,230
453.3,4071.388,230
453.333,4071.944,230
453.366,4072.5,230
453.4,4073.055,230
453.433,4073.611,230
453.466,4073.888,230
453.5,4074.444,230
453.533,4074.722,230
453.566,4075.277,230
453.6,4076.111,230
453.633,4076.388,230
453.666,4076.944,230
453.7,4077.5,230
453.733,4078.055,230
453.766,4078.333,230
453.8,4078.888,230
453.833,4079.444,230
453.866,4079.722,230
453.9,4080.555,230
453.933,4081.111,230
453.966,4081.666,230
454,4081.944,230
454.033,4082.5,230
454.066,4083.055,230
454.1,4083.333,230
454.133,4083.888,230
454.166,4084.444,230
454.2,4085,230
454.233,4085.555,230
454.266,4086.111,230
454.3,4086.666,230
454.333,4087.222,230
454.366,4087.5,230
454.4,4088.055,230
454.433,4088.611,230
454.466,4088.888,230
454.5,4089.722,230
454.533,4090.277,230
454.566,4090.833,230
454.6,4091.388,230
454.666,4092.5,230
454.7,4093.055,230
454.733,4093.611,230
454.766,4094.166,230
454.8,4095,230
454.833,4095.555,230
454.866,4096.388,230
454.9,4096.944,230
454.933,4097.5,230
454.966,4098.055,230
455,4098.611,230
455.033,4099.166,230
455.066,4099.721,230
455.1,4100.555,230
455.133,4101.111,230
455.166,4101.666,230
455.2,4102.221,230
455.233,4102.5,230
455.266,4103.055,230
455.3,4103.611,230
455.333,4103.888,230
455.366,4104.444,230
455.4,4105.277,230
455.433,4105.555,230
455.466,4106.111,230
455.5,4106.388,230
455.533,4106.944,230
455.566,4107.5,230
455.6,4107.777,230
455.633,4108.055,230
455.666,4108.611,230
455.7,4109.444,230
455.733,4110,230
455.766,4110.555,230
455.8,4111.111,230
455.833,4111.388,230
455.866,4111.944,230
455.9,4112.5,230
455.933,4113.055,230
455.966,4113.332,230
456,4114.166,230
456.033,4114.721,230
456.066,4115,230
456.1,4115.555,230
456.133,4116.111,230
456.166,4116.388,230
456.2,4116.944,230
456.233,4117.221,230
456.266,4117.777,230
456.3,4118.611,230
456.333,4119.166,230
456.366,4119.721,230
456.4,4120.277,230
456.433,4120.832,230
456.466,4121.111,230
456.5,4121.666,230
456.533,4122.221,230
456.566,4122.777,230
456.6,4123.611,230
456.633,4124.166,230
456.666,4124.721,230
456.7,4125.277,230
456.733,4125.555,230
456.766,4126.111,230
456.8,4126.666,230
456.833,4127.221,230
456.866,4127.5,230
456.9,4128.332,230
456.933,4128.888,230
456.966,4129.444,230
457.033,4130.555,230
457.066,4131.111,230
457.1,4131.666,230
457.133,4131.944,230
457.166,4132.5,230
457.2,4133.332,230
457.233,4133.888,230
457.266,4134.444,230
457.3,4135,230
457.333,4135.277,230
457.366,4135.832,230
457.4,4136.388,230
457.433,4136.944,230
457.466,4137.221,230
457.5,4138.055,230
457.533,4138.611,230
457.566,4139.166,230
457.6,4139.721,230
457.633,4140.277,230
457.666,4140.555,230
457.7,4141.111,230
457.733,4141.666,230
457.766,4141.944,230
457.8,4142.777,230
457.833,4143.611,230
457.866,4144.166,230
457.9,4144.721,230
457.933,4145.277,230
457.966,4145.832,230
458,4146.388,230
458.033,4146.944,230
458.066,4147.777,230
458.1,4148.332,230
458.133,4148.888,230
458.166,4149.444,230
458.2,4149.721,230
458.233,4150.277,230
458.266,4150.832,230
458.3,4151.388,230
458.333,4151.666,230
458.366,4152.5,230
458.4,4153.055,230
458.433,4153.332,230
458.466,4153.888,230
458.5,4154.166,230
458.533,4154.721,230
458.566,4155,230
458.6,4155.555,230
458.633,4155.832,230
458.666,4156.666,230
458.7,4157.221,230
458.733,4157.777,230
458.766,4158.332,230
458.8,4158.888,230
458.833,4159.444,230
458.866,4160,230
458.9,4160.277,230
458.933,4160.832,230
458.966,4161.666,230
459,4162.221,230
459.033,4162.777,230
459.066,4163.332,230
459.1,4163.888,230
459.133,4164.444,230
459.166,4164.721,230
459.2,4165.277,230
459.233,4165.832,230
459.266,4166.666,230
459.3,4167.221,230
459.333,4167.777,230
459.4,4168.611,230
459.433,4169.166,230
459.466,4169.721,230
459.5,4170.277,230
459.533,4170.555,230
459.566,4171.388,230
459.6,4171.944,230
459.633,4172.5,230
459.666,4173.055,230
459.7,4173.611,230
459.733,4174.166,230
459.766,4174.444,230
459.8,4175,230
459.833,4175.555,230
459.866,4176.388,230
459.9,4176.944,230
459.933,4177.5,230
459.966,4177.777,230
460,4178.332,230
460.033,4178.888,230
460.066,4179.444,230
460.1,4180,230
460.133,4180.277,230
460.166,4181.111,230
460.2,4181.666,230
460.233,4182.221,230
460.266,4182.777,230
460.3,4183.332,230
460.333,4183.611,230
460.366,4184.166,230
460.4,4184.721,230
460.433,4185.277,230
460.466,4185.832,230
460.5,4186.388,230
460.533,4186.944,230
460.566,4187.5,230
460.6,4188.055,230
460.633,4188.611,230
460.7,4189.444,230
460.733,4190,230
460.766,4190.832,230
460.8,4191.388,230
460.833,4191.944,230
460.866,4192.5,230
460.9,4192.777,230
460.933,4193.332,230
460.966,4193.888,230
461,4194.444,230
461.033,4194.722,230
461.066,4195.555,230
461.1,4196.111,230
461.133,4196.666,230
461.166,4197.222,230
461.2,4197.777,230
461.233,4198.333,230
461.266,4198.888,230
461.3,4199.166,230
461.333,4199.722,230
461.366,4200.555,230
461.4,4201.111,230
461.433,4201.666,230
461.466,4202.222,230
461.5,4202.5,230
461.533,4203.055,230
461.566,4203.611,230
461.6,4204.166,230
461.633,4204.444,230
461.666,4205.277,230
461.7,4205.833,230
461.733,4206.388,230
461.766,4206.944,230
461.8,4207.5,230
461.833,4208.055,230
461.866,4208.333,230
461.9,4208.888,230
461.933,4209.444,230
461.966,4210.277,230
462,4210.833,230
462.033,4211.388,230
462.066,4211.944,230
462.1,4212.222,230
462.133,4212.777,230
462.166,4213.333,230
